t,px1,px2,px3,px4,nx1,nx2,nx3,nx4,py1,py2,py3,py4,ny1,ny2,ny3,ny4,pz1,pz2,pz3,pz4,nz1,nz2,nz3,nz4,sx,sy,sz,sx_unit,sy_unit,sz_unit
755,0.411872156,-0.191150533,0.110360812,0.713383501,0,0,0,0,0,0,0,0,0.934105124,0.934105124,0.63259378,0.63259378,-0.191150533,0.411872156,0.713383501,0.110360812,0,0,0,0,0.2,-0.6,0.2,0.301511345,-0.946791605,0.436852028
756,0.498716267,-0.169436838,-0.035806217,0.632346888,0,0,0,0,0,0,0,0,0.961626317,0.827995696,0.427103833,0.560734454,0.062018187,0.596540671,0.863801913,0.329279429,0,0,0,0,0.2,-0.6,0.4,0.267261242,-0.830773163,0.696733014
757,0.542803454,-0.145443747,-0.145443747,0.542803454,0,0,0,0,0,0,0,0,0.940163161,0.710747428,0.25191596,0.481331694,0.25191596,0.710747428,0.940163161,0.481331694,0,0,0,0,0.2,-0.6,0.6,0.229415734,-0.706322414,0.824474565
758,0.562073825,-0.124332648,-0.222390715,0.464015758,0,0,0,0,0,0,0,0,0.901756936,0.607582733,0.117292395,0.411466598,0.385192018,0.777424288,0.973540423,0.581308153,0,0,0,0,0.2,-0.6,0.8,0.196116135,-0.599520575,0.889108449
759,0.568962138,-0.107161265,-0.276192116,0.399931287,0,0,0,0,0,0,0,0,0.86173216,0.523670458,0.016577905,0.354639607,0.478378778,0.81644048,0.985471331,0.647409629,0,0,0,0,0.2,-0.6,1,0.169030851,-0.514193378,0.924658402
760,-0.298321582,-0.024460303,0.614549348,0.340688069,0,0,0,0,0,0,0,0,-0.140207699,0.407514859,0.772663231,0.224940673,0,0,0,0,0.607995229,0.699282322,0.973143601,0.881856508,0.2,-0.4,-1,0.182574186,-0.37113481,-0.968730323
761,-0.247453544,-0.029235654,0.625418017,0.407200127,0,0,0,0,0,0,0,0,-0.058471307,0.487073418,0.814400253,0.268855528,0,0,0,0,0.537711056,0.646820001,0.974146836,0.865037891,0.2,-0.4,-0.8,0.21821789,-0.446767052,-0.952380952
762,-0.169436838,-0.035806217,0.632346888,0.498716267,0,0,0,0,0,0,0,0,0.062018187,0.596540671,0.863801913,0.329279429,0,0,0,0,0.427103833,0.560734454,0.961626317,0.827995696,0.2,-0.4,-0.6,0.267261242,-0.553848776,-0.919709009
763,-0.044658199,-0.044658199,0.622008468,0.622008468,0,0,0,0,0,0,0,0,0.244016936,0.744016936,0.910683603,0.410683603,0,0,0,0,0.244016936,0.410683603,0.910683603,0.744016936,0.2,-0.4,-0.4,0.333333333,-0.705345616,-0.842151921
764,0.149429245,-0.0546949,0.557677536,0.761801681,0,0,0,0,0,0,0,0,0.502982636,0.911230926,0.911230926,0.502982636,0,0,0,0,-0.0546949,0.149429245,0.761801681,0.557677536,0.2,-0.4,-0.2,0.40824829,-0.890870806,-0.615457455
765,0.387298335,-0.059915261,0.387298335,0.83451193,0,0,0,0,0,0,0,0,0.774596669,0.998203467,0.774596669,0.550989871,0,0,0,0,0,0,0,0,0.2,-0.4,0,0.447213595,-0.99503719,0
766,0.557677536,-0.0546949,0.149429245,0.761801681,0,0,0,0,0,0,0,0,0.911230926,0.911230926,0.502982636,0.502982636,-0.0546949,0.557677536,0.761801681,0.149429245,0,0,0,0,0.2,-0.4,0.2,0.40824829,-0.890870806,0.615457455
767,0.622008468,-0.044658199,-0.044658199,0.622008468,0,0,0,0,0,0,0,0,0.910683603,0.744016936,0.244016936,0.410683603,0.244016936,0.744016936,0.910683603,0.410683603,0,0,0,0,0.2,-0.4,0.4,0.333333333,-0.705345616,0.842151921
768,0.632346888,-0.035806217,-0.169436838,0.498716267,0,0,0,0,0,0,0,0,0.863801913,0.596540671,0.062018187,0.329279429,0.427103833,0.827995696,0.961626317,0.560734454,0,0,0,0,0.2,-0.4,0.6,0.267261242,-0.553848776,0.919709009
769,0.625418017,-0.029235654,-0.247453544,0.407200127,0,0,0,0,0,0,0,0,0.814400253,0.487073418,-0.058471307,0.268855528,0.537711056,0.865037891,0.974146836,0.646820001,0,0,0,0,0.2,-0.4,0.8,0.21821789,-0.446767052,0.952380952
770,0.614549348,-0.024460303,-0.298321582,0.340688069,0,0,0,0,0,0,0,0,0.772663231,0.407514859,-0.140207699,0.224940673,0.607995229,0.881856508,0.973143601,0.699282322,0,0,0,0,0.2,-0.4,1,0.182574186,-0.37113481,0.968730323
771,-0.314458558,0.070441622,0.647791891,0.262891712,0,0,0,0,0,0,0,0,-0.314458558,0.262891712,0.647791891,0.070441622,0,0,0,0,0.737108288,0.737108288,0.929558378,0.929558378,0.2,-0.2,-1,0.19245009,-0.19596545,-0.979827252
772,-0.267280376,0.086273015,0.675528666,0.321975275,0,0,0,0,0,0,0,0,-0.267280376,0.321975275,0.675528666,0.086273015,0,0,0,0,0.698645451,0.698645451,0.934347711,0.934347711,0.2,-0.2,-0.8,0.23570226,-0.242250792,-0.969003166
773,-0.191150533,0.110360812,0.713383501,0.411872156,0,0,0,0,0,0,0,0,-0.191150533,0.411872156,0.713383501,0.110360812,0,0,0,0,0.63259378,0.63259378,0.934105124,0.934105124,0.2,-0.2,-0.6,0.301511345,-0.315597202,-0.946791605
774,-0.0546949,0.149429245,0.761801681,0.557677536,0,0,0,0,0,0,0,0,-0.0546949,0.557677536,0.761801681,0.149429245,0,0,0,0,0.502982636,0.502982636,0.911230926,0.911230926,0.2,-0.2,-0.4,0.40824829,-0.445435403,-0.890870806
775,0.211324865,0.211324865,0.788675135,0.788675135,0,0,0,0,0,0,0,0,0.211324865,0.788675135,0.788675135,0.211324865,0,0,0,0,0.211324865,0.211324865,0.788675135,0.788675135,0.2,-0.2,-0.2,0.577350269,-0.700140042,-0.700140042
776,0.612372436,0.258819045,0.612372436,0.965925826,0,0,0,0,0,0,0,0,0.612372436,0.965925826,0.612372436,0.258819045,0,0,0,0,0,0,0,0,0.2,-0.2,0,0.707106781,-0.980580676,0
777,0.788675135,0.211324865,0.211324865,0.788675135,0,0,0,0,0,0,0,0,0.788675135,0.788675135,0.211324865,0.211324865,0.211324865,0.788675135,0.788675135,0.211324865,0,0,0,0,0.2,-0.2,0.2,0.577350269,-0.700140042,0.700140042
778,0.761801681,0.149429245,-0.0546949,0.557677536,0,0,0,0,0,0,0,0,0.761801681,0.557677536,-0.0546949,0.149429245,0.502982636,0.911230926,0.911230926,0.502982636,0,0,0,0,0.2,-0.2,0.4,0.40824829,-0.445435403,0.890870806
779,0.713383501,0.110360812,-0.191150533,0.411872156,0,0,0,0,0,0,0,0,0.713383501,0.411872156,-0.191150533,0.110360812,0.63259378,0.934105124,0.934105124,0.63259378,0,0,0,0,0.2,-0.2,0.6,0.301511345,-0.315597202,0.946791605
780,0.675528666,0.086273015,-0.267280376,0.321975275,0,0,0,0,0,0,0,0,0.675528666,0.321975275,-0.267280376,0.086273015,0.698645451,0.934347711,0.934347711,0.698645451,0,0,0,0,0.2,-0.2,0.8,0.23570226,-0.242250792,0.969003166
781,0.647791891,0.070441622,-0.314458558,0.262891712,0,0,0,0,0,0,0,0,0.647791891,0.262891712,-0.314458558,0.070441622,0.737108288,0.929558378,0.929558378,0.737108288,0,0,0,0,0.2,-0.2,1,0.19245009,-0.19596545,0.979827252
782,-0.320448783,0.169841555,0.660131893,0.169841555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849207776,0.751149708,0.849207776,0.947265843,0.2,0,-1,0.196116135,0,-0.980580676
783,-0.275029237,0.210042013,0.695113263,0.210042013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84016805,0.718900238,0.84016805,0.961435863,0.2,0,-0.8,0.242535625,0,-0.9701425
784,-0.20048037,0.273861279,0.748202928,0.273861279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821583836,0.663469953,0.821583836,0.979697719,0.2,0,-0.6,0.316227766,0,-0.948683298
785,-0.059915261,0.387298335,0.83451193,0.387298335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774596669,0.550989871,0.774596669,0.998203467,0.2,0,-0.4,0.447213595,0,-0.894427191
786,0.258819045,0.612372436,0.965925826,0.612372436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612372436,0.258819045,0.612372436,0.965925826,0.2,0,-0.2,0.707106781,0,-0.707106781
787,0.866025404,0.866025404,0.866025404,0.866025404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0
788,0.965925826,0.612372436,0.258819045,0.612372436,0,0,0,0,0,0,0,0,0,0,0,0,0.612372436,0.965925826,0.612372436,0.258819045,0,0,0,0,0.2,0,0.2,0.707106781,0,0.707106781
789,0.83451193,0.387298335,-0.059915261,0.387298335,0,0,0,0,0,0,0,0,0,0,0,0,0.774596669,0.998203467,0.774596669,0.550989871,0,0,0,0,0.2,0,0.4,0.447213595,0,0.894427191
790,0.748202928,0.273861279,-0.20048037,0.273861279,0,0,0,0,0,0,0,0,0,0,0,0,0.821583836,0.979697719,0.821583836,0.663469953,0,0,0,0,0.2,0,0.6,0.316227766,0,0.948683298
791,0.695113263,0.210042013,-0.275029237,0.210042013,0,0,0,0,0,0,0,0,0,0,0,0,0.84016805,0.961435863,0.84016805,0.718900238,0,0,0,0,0.2,0,0.8,0.242535625,0,0.9701425
792,0.660131893,0.169841555,-0.320448783,0.169841555,0,0,0,0,0,0,0,0,0,0,0,0,0.849207776,0.947265843,0.849207776,0.751149708,0,0,0,0,0.2,0,1,0.196116135,0,0.980580676
793,-0.314458558,0.262891712,0.647791891,0.070441622,0,0,0,0,-0.314458558,0.070441622,0.647791891,0.262891712,0,0,0,0,0,0,0,0,0.929558378,0.737108288,0.737108288,0.929558378,0.2,0.2,-1,0.19245009,0.19596545,-0.979827252
794,-0.267280376,0.321975275,0.675528666,0.086273015,0,0,0,0,-0.267280376,0.086273015,0.675528666,0.321975275,0,0,0,0,0,0,0,0,0.934347711,0.698645451,0.698645451,0.934347711,0.2,0.2,-0.8,0.23570226,0.242250792,-0.969003166
795,-0.191150533,0.411872156,0.713383501,0.110360812,0,0,0,0,-0.191150533,0.110360812,0.713383501,0.411872156,0,0,0,0,0,0,0,0,0.934105124,0.63259378,0.63259378,0.934105124,0.2,0.2,-0.6,0.301511345,0.315597202,-0.946791605
796,-0.0546949,0.557677536,0.761801681,0.149429245,0,0,0,0,-0.0546949,0.149429245,0.761801681,0.557677536,0,0,0,0,0,0,0,0,0.911230926,0.502982636,0.502982636,0.911230926,0.2,0.2,-0.4,0.40824829,0.445435403,-0.890870806
797,0.211324865,0.788675135,0.788675135,0.211324865,0,0,0,0,0.211324865,0.211324865,0.788675135,0.788675135,0,0,0,0,0,0,0,0,0.788675135,0.211324865,0.211324865,0.788675135,0.2,0.2,-0.2,0.577350269,0.700140042,-0.700140042
798,0.612372436,0.965925826,0.612372436,0.258819045,0,0,0,0,0.612372436,0.258819045,0.612372436,0.965925826,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.707106781,0.980580676,0
799,0.788675135,0.788675135,0.211324865,0.211324865,0,0,0,0,0.788675135,0.211324865,0.211324865,0.788675135,0,0,0,0,0.788675135,0.788675135,0.211324865,0.211324865,0,0,0,0,0.2,0.2,0.2,0.577350269,0.700140042,0.700140042
800,0.761801681,0.557677536,-0.0546949,0.149429245,0,0,0,0,0.761801681,0.149429245,-0.0546949,0.557677536,0,0,0,0,0.911230926,0.911230926,0.502982636,0.502982636,0,0,0,0,0.2,0.2,0.4,0.40824829,0.445435403,0.890870806
801,0.713383501,0.411872156,-0.191150533,0.110360812,0,0,0,0,0.713383501,0.110360812,-0.191150533,0.411872156,0,0,0,0,0.934105124,0.934105124,0.63259378,0.63259378,0,0,0,0,0.2,0.2,0.6,0.301511345,0.315597202,0.946791605
802,0.675528666,0.321975275,-0.267280376,0.086273015,0,0,0,0,0.675528666,0.086273015,-0.267280376,0.321975275,0,0,0,0,0.934347711,0.934347711,0.698645451,0.698645451,0,0,0,0,0.2,0.2,0.8,0.23570226,0.242250792,0.969003166
803,0.647791891,0.262891712,-0.314458558,0.070441622,0,0,0,0,0.647791891,0.070441622,-0.314458558,0.262891712,0,0,0,0,0.929558378,0.929558378,0.737108288,0.737108288,0,0,0,0,0.2,0.2,1,0.19245009,0.19596545,0.979827252
804,-0.298321582,0.340688069,0.614549348,-0.024460303,0,0,0,0,-0.140207699,0.224940673,0.772663231,0.407514859,0,0,0,0,0,0,0,0,0.973143601,0.699282322,0.607995229,0.881856508,0.2,0.4,-1,0.182574186,0.37113481,-0.968730323
805,-0.247453544,0.407200127,0.625418017,-0.029235654,0,0,0,0,-0.058471307,0.268855528,0.814400253,0.487073418,0,0,0,0,0,0,0,0,0.974146836,0.646820001,0.537711056,0.865037891,0.2,0.4,-0.8,0.21821789,0.446767052,-0.952380952
806,-0.169436838,0.498716267,0.632346888,-0.035806217,0,0,0,0,0.062018187,0.329279429,0.863801913,0.596540671,0,0,0,0,0,0,0,0,0.961626317,0.560734454,0.427103833,0.827995696,0.2,0.4,-0.6,0.267261242,0.553848776,-0.919709009
807,-0.044658199,0.622008468,0.622008468,-0.044658199,0,0,0,0,0.244016936,0.410683603,0.910683603,0.744016936,0,0,0,0,0,0,0,0,0.910683603,0.410683603,0.244016936,0.744016936,0.2,0.4,-0.4,0.333333333,0.705345616,-0.842151921
808,0.149429245,0.761801681,0.557677536,-0.0546949,0,0,0,0,0.502982636,0.502982636,0.911230926,0.911230926,0,0,0,0,0,0,0,0,0.761801681,0.149429245,-0.0546949,0.557677536,0.2,0.4,-0.2,0.40824829,0.890870806,-0.615457455
809,0.387298335,0.83451193,0.387298335,-0.059915261,0,0,0,0,0.774596669,0.550989871,0.774596669,0.998203467,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.447213595,0.99503719,0
810,0.557677536,0.761801681,0.149429245,-0.0546949,0,0,0,0,0.911230926,0.502982636,0.502982636,0.911230926,0,0,0,0,0.761801681,0.557677536,-0.0546949,0.149429245,0,0,0,0,0.2,0.4,0.2,0.40824829,0.890870806,0.615457455
811,0.622008468,0.622008468,-0.044658199,-0.044658199,0,0,0,0,0.910683603,0.410683603,0.244016936,0.744016936,0,0,0,0,0.910683603,0.744016936,0.244016936,0.410683603,0,0,0,0,0.2,0.4,0.4,0.333333333,0.705345616,0.842151921
812,0.632346888,0.498716267,-0.169436838,-0.035806217,0,0,0,0,0.863801913,0.329279429,0.062018187,0.596540671,0,0,0,0,0.961626317,0.827995696,0.427103833,0.560734454,0,0,0,0,0.2,0.4,0.6,0.267261242,0.553848776,0.919709009
813,0.625418017,0.407200127,-0.247453544,-0.029235654,0,0,0,0,0.814400253,0.268855528,-0.058471307,0.487073418,0,0,0,0,0.974146836,0.865037891,0.537711056,0.646820001,0,0,0,0,0.2,0.4,0.8,0.21821789,0.446767052,0.952380952
814,0.614549348,0.340688069,-0.298321582,-0.024460303,0,0,0,0,0.772663231,0.224940673,-0.140207699,0.407514859,0,0,0,0,0.973143601,0.881856508,0.607995229,0.699282322,0,0,0,0,0.2,0.4,1,0.182574186,0.37113481,0.968730323
815,-0.276192116,0.399931287,0.568962138,-0.107161265,0,0,0,0,0.016577905,0.354639607,0.86173216,0.523670458,0,0,0,0,0,0,0,0,0.985471331,0.647409629,0.478378778,0.81644048,0.2,0.6,-1,0.169030851,0.514193378,-0.924658402
816,-0.222390715,0.464015758,0.562073825,-0.124332648,0,0,0,0,0.117292395,0.411466598,0.901756936,0.607582733,0,0,0,0,0,0,0,0,0.973540423,0.581308153,0.385192018,0.777424288,0.2,0.6,-0.8,0.196116135,0.599520575,-0.889108449
817,-0.145443747,0.542803454,0.542803454,-0.145443747,0,0,0,0,0.25191596,0.481331694,0.940163161,0.710747428,0,0,0,0,0,0,0,0,0.940163161,0.481331694,0.25191596,0.710747428,0.2,0.6,-0.6,0.229415734,0.706322414,-0.824474565
818,-0.035806217,0.632346888,0.498716267,-0.169436838,0,0,0,0,0.427103833,0.560734454,0.961626317,0.827995696,0,0,0,0,0,0,0,0,0.863801913,0.329279429,0.062018187,0.596540671,0.2,0.6,-0.4,0.267261242,0.830773163,-0.696733014
819,0.110360812,0.713383501,0.411872156,-0.191150533,0,0,0,0,0.63259378,0.63259378,0.934105124,0.934105124,0,0,0,0,0,0,0,0,0.713383501,0.110360812,-0.191150533,0.411872156,0.2,0.6,-0.2,0.301511345,0.946791605,-0.436852028
820,0.273861279,0.748202928,0.273861279,-0.20048037,0,0,0,0,0.821583836,0.663469953,0.821583836,0.979697719,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0.316227766,0.997785158,0
821,0.411872156,0.713383501,0.110360812,-0.191150533,0,0,0,0,0.934105124,0.63259378,0.63259378,0.934105124,0,0,0,0,0.713383501,0.411872156,-0.191150533,0.110360812,0,0,0,0,0.2,0.6,0.2,0.301511345,0.946791605,0.436852028
822,0.498716267,0.632346888,-0.035806217,-0.169436838,0,0,0,0,0.961626317,0.560734454,0.427103833,0.827995696,0,0,0,0,0.863801913,0.596540671,0.062018187,0.329279429,0,0,0,0,0.2,0.6,0.4,0.267261242,0.830773163,0.696733014
823,0.542803454,0.542803454,-0.145443747,-0.145443747,0,0,0,0,0.940163161,0.481331694,0.25191596,0.710747428,0,0,0,0,0.940163161,0.710747428,0.25191596,0.481331694,0,0,0,0,0.2,0.6,0.6,0.229415734,0.706322414,0.824474565
824,0.562073825,0.464015758,-0.222390715,-0.124332648,0,0,0,0,0.901756936,0.411466598,0.117292395,0.607582733,0,0,0,0,0.973540423,0.777424288,0.385192018,0.581308153,0,0,0,0,0.2,0.6,0.8,0.196116135,0.599520575,0.889108449
825,0.568962138,0.399931287,-0.276192116,-0.107161265,0,0,0,0,0.86173216,0.354639607,0.016577905,0.523670458,0,0,0,0,0.985471331,0.81644048,0.478378778,0.647409629,0,0,0,0,0.2,0.6,1,0.169030851,0.514193378,0.924658402
826,-0.252127754,0.442237321,0.519388996,-0.174976079,0,0,0,0,0.148764109,0.457370809,0.920280859,0.611674159,0,0,0,0,0,0,0,0,0.976759805,0.59100143,0.359546405,0.74530478,0.2,0.8,-1,0.15430335,0.624390541,-0.830569368
827,-0.19739964,0.498910984,0.498910984,-0.19739964,0,0,0,0,0.254867377,0.515983861,0.951178001,0.690061517,0,0,0,0,0,0,0,0,0.951178001,0.515983861,0.254867377,0.690061517,0.2,0.8,-0.8,0.174077656,0.706665253,-0.766401665
828,-0.124332648,0.562073825,0.464015758,-0.222390715,0,0,0,0,0.385192018,0.581308153,0.973540423,0.777424288,0,0,0,0,0,0,0,0,0.901756936,0.411466598,0.117292395,0.607582733,0.2,0.8,-0.6,0.196116135,0.799360767,-0.666831337
829,-0.029235654,0.625418017,0.407200127,-0.247453544,0,0,0,0,0.537711056,0.646820001,0.974146836,0.865037891,0,0,0,0,0,0,0,0,0.814400253,0.268855528,-0.058471307,0.487073418,0.2,0.8,-0.4,0.21821789,0.893534103,-0.51231552
830,0.086273015,0.675528666,0.321975275,-0.267280376,0,0,0,0,0.698645451,0.698645451,0.934347711,0.934347711,0,0,0,0,0,0,0,0,0.675528666,0.086273015,-0.267280376,0.321975275,0.2,0.8,-0.2,0.23570226,0.969003166,-0.285830975
831,0.210042013,0.695113263,0.210042013,-0.275029237,0,0,0,0,0.84016805,0.718900238,0.84016805,0.961435863,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0.242535625,0.998752339,0
832,0.321975275,0.675528666,0.086273015,-0.267280376,0,0,0,0,0.934347711,0.698645451,0.698645451,0.934347711,0,0,0,0,0.675528666,0.321975275,-0.267280376,0.086273015,0,0,0,0,0.2,0.8,0.2,0.23570226,0.969003166,0.285830975
833,0.407200127,0.625418017,-0.029235654,-0.247453544,0,0,0,0,0.974146836,0.646820001,0.537711056,0.865037891,0,0,0,0,0.814400253,0.487073418,-0.058471307,0.268855528,0,0,0,0,0.2,0.8,0.4,0.21821789,0.893534103,0.51231552
834,0.464015758,0.562073825,-0.124332648,-0.222390715,0,0,0,0,0.973540423,0.581308153,0.385192018,0.777424288,0,0,0,0,0.901756936,0.607582733,0.117292395,0.411466598,0,0,0,0,0.2,0.8,0.6,0.196116135,0.799360767,0.666831337
835,0.498910984,0.498910984,-0.19739964,-0.19739964,0,0,0,0,0.951178001,0.515983861,0.254867377,0.690061517,0,0,0,0,0.951178001,0.690061517,0.254867377,0.515983861,0,0,0,0,0.2,0.8,0.8,0.174077656,0.706665253,0.766401665
836,0.519388996,0.442237321,-0.252127754,-0.174976079,0,0,0,0,0.920280859,0.457370809,0.148764109,0.611674159,0,0,0,0,0.976759805,0.74530478,0.359546405,0.59100143,0,0,0,0,0.2,0.8,1,0.15430335,0.624390541,0.830569368
837,-0.228802208,0.471337834,0.471337834,-0.228802208,0,0,0,0,0.256269042,0.536325058,0.956409084,0.676353067,0,0,0,0,0,0,0,0,0.956409084,0.536325058,0.256269042,0.676353067,0.2,1,-1,0.140028008,0.706824108,-0.700140042
838,-0.174976079,0.519388996,0.442237321,-0.252127754,0,0,0,0,0.359546405,0.59100143,0.976759805,0.74530478,0,0,0,0,0,0,0,0,0.920280859,0.457370809,0.148764109,0.611674159,0.2,1,-0.8,0.15430335,0.780488176,-0.6172134
839,-0.107161265,0.568962138,0.399931287,-0.276192116,0,0,0,0,0.478378778,0.647409629,0.985471331,0.81644048,0,0,0,0,0,0,0,0,0.86173216,0.354639607,0.016577905,0.523670458,0.2,1,-0.6,0.169030851,0.856988963,-0.507092553
840,-0.024460303,0.614549348,0.340688069,-0.298321582,0,0,0,0,0.607995229,0.699282322,0.973143601,0.881856508,0,0,0,0,0,0,0,0,0.772663231,0.224940673,-0.140207699,0.407514859,0.2,1,-0.4,0.182574186,0.927837024,-0.365148372
841,0.070441622,0.647791891,0.262891712,-0.314458558,0,0,0,0,0.737108288,0.737108288,0.929558378,0.929558378,0,0,0,0,0,0,0,0,0.647791891,0.070441622,-0.314458558,0.262891712,0.2,1,-0.2,0.19245009,0.979827252,-0.19245009
842,0.169841555,0.660131893,0.169841555,-0.320448783,0,0,0,0,0.849207776,0.751149708,0.849207776,0.947265843,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0.196116135,0.999200959,0
843,0.262891712,0.647791891,0.070441622,-0.314458558,0,0,0,0,0.929558378,0.737108288,0.737108288,0.929558378,0,0,0,0,0.647791891,0.262891712,-0.314458558,0.070441622,0,0,0,0,0.2,1,0.2,0.19245009,0.979827252,0.19245009
844,0.340688069,0.614549348,-0.024460303,-0.298321582,0,0,0,0,0.973143601,0.699282322,0.607995229,0.881856508,0,0,0,0,0.772663231,0.407514859,-0.140207699,0.224940673,0,0,0,0,0.2,1,0.4,0.182574186,0.927837024,0.365148372
845,0.399931287,0.568962138,-0.107161265,-0.276192116,0,0,0,0,0.985471331,0.647409629,0.478378778,0.81644048,0,0,0,0,0.86173216,0.523670458,0.016577905,0.354639607,0,0,0,0,0.2,1,0.6,0.169030851,0.856988963,0.507092553
846,0.442237321,0.519388996,-0.174976079,-0.252127754,0,0,0,0,0.976759805,0.59100143,0.359546405,0.74530478,0,0,0,0,0.920280859,0.611674159,0.148764109,0.457370809,0,0,0,0,0.2,1,0.8,0.15430335,0.780488176,0.6172134
847,0.471337834,0.471337834,-0.228802208,-0.228802208,0,0,0,0,0.956409084,0.536325058,0.256269042,0.676353067,0,0,0,0,0.956409084,0.676353067,0.256269042,0.536325058,0,0,0,0,0.2,1,1,0.140028008,0.706824108,0.700140042
848,-0.104504648,-0.104504648,0.575909169,0.575909169,0,0,0,0,0,0,0,0,0.249048742,0.725338414,0.92946256,0.453172888,0,0,0,0,0.249048742,0.453172888,0.92946256,0.725338414,0.4,-1,-1,0.272165527,-0.702624284,-0.680413817
849,-0.039943507,-0.114479107,0.556341287,0.630876886,0,0,0,0,0,0,0,0,0.347354827,0.794568423,0.943639621,0.496426026,0,0,0,0,0.143719783,0.367326581,0.889075776,0.665468978,0.4,-1,-0.8,0.298142397,-0.774844659,-0.596284794
850,0.037643612,-0.124577809,0.524307875,0.686529296,0,0,0,0,0,0,0,0,0.459107227,0.86466078,0.94577149,0.540217938,0,0,0,0,0.015910062,0.259242194,0.827017168,0.583685036,0.4,-1,-0.6,0.324442842,-0.849534583,-0.486664263
851,0.127433689,-0.133682795,0.475589001,0.736705484,0,0,0,0,0,0,0,0,0.579700705,0.927856017,0.927856017,0.579700705,0,0,0,0,-0.133682795,0.127433689,0.736705484,0.475589001,0.4,-1,-0.4,0.348155312,-0.918397948,-0.348155312
852,0.224940673,-0.140207699,0.407514859,0.772663231,0,0,0,0,0,0,0,0,0.699282322,0.973143601,0.881856508,0.607995229,0,0,0,0,-0.298321582,-0.024460303,0.614549348,0.340688069,0.4,-1,-0.2,0.365148372,-0.968730323,-0.182574186
853,0.32163376,-0.142604585,0.32163376,0.785872106,0,0,0,0,0,0,0,0,0.804084401,0.989779739,0.804084401,0.618389063,0,0,0,0,0,0,0,0,0.4,-1,0,0.371390676,-0.987440632,0
854,0.407514859,-0.140207699,0.224940673,0.772663231,0,0,0,0,0,0,0,0,0.881856508,0.973143601,0.699282322,0.607995229,-0.298321582,0.340688069,0.614549348,-0.024460303,0,0,0,0,0.4,-1,0.2,0.365148372,-0.968730323,0.182574186
855,0.475589001,-0.133682795,0.127433689,0.736705484,0,0,0,0,0,0,0,0,0.927856017,0.927856017,0.579700705,0.579700705,-0.133682795,0.475589001,0.736705484,0.127433689,0,0,0,0,0.4,-1,0.4,0.348155312,-0.918397948,0.348155312
856,0.524307875,-0.124577809,0.037643612,0.686529296,0,0,0,0,0,0,0,0,0.94577149,0.86466078,0.459107227,0.540217938,0.015910062,0.583685036,0.827017168,0.259242194,0,0,0,0,0.4,-1,0.6,0.324442842,-0.849534583,0.486664263
857,0.556341287,-0.114479107,-0.039943507,0.630876886,0,0,0,0,0,0,0,0,0.943639621,0.794568423,0.347354827,0.496426026,0.143719783,0.665468978,0.889075776,0.367326581,0,0,0,0,0.4,-1,0.8,0.298142397,-0.774844659,0.596284794
858,0.575909169,-0.104504648,-0.104504648,0.575909169,0,0,0,0,0,0,0,0,0.92946256,0.725338414,0.249048742,0.453172888,0.249048742,0.725338414,0.92946256,0.453172888,0,0,0,0,0.4,-1,1,0.272165527,-0.702624284,0.680413817
859,-0.114479107,-0.039943507,0.630876886,0.556341287,0,0,0,0,0,0,0,0,0.143719783,0.665468978,0.889075776,0.367326581,0,0,0,0,0.347354827,0.496426026,0.943639621,0.794568423,0.4,-0.8,-1,0.298142397,-0.619875727,-0.798188571
860,-0.044658199,-0.044658199,0.622008468,0.622008468,0,0,0,0,0,0,0,0,0.244016936,0.744016936,0.910683603,0.410683603,0,0,0,0,0.244016936,0.410683603,0.910683603,0.744016936,0.4,-0.8,-0.8,0.333333333,-0.700140042,-0.727392967
861,0.043090753,-0.049756916,0.600176768,0.693024437,0,0,0,0,0,0,0,0,0.364724514,0.828962859,0.921810528,0.457572183,0,0,0,0,0.111059964,0.296755302,0.853841317,0.668145979,0.4,-0.8,-0.6,0.371390676,-0.789952506,-0.62230486
862,0.149429245,-0.0546949,0.557677536,0.761801681,0,0,0,0,0,0,0,0,0.502982636,0.911230926,0.911230926,0.502982636,0,0,0,0,-0.0546949,0.149429245,0.761801681,0.557677536,0.4,-0.8,-0.4,0.40824829,-0.880450906,-0.468292906
863,0.268855528,-0.058471307,0.487073418,0.814400253,0,0,0,0,0,0,0,0,0.646820001,0.974146836,0.865037891,0.537711056,0,0,0,0,-0.247453544,-0.029235654,0.625418017,0.407200127,0.4,-0.8,-0.2,0.43643578,-0.952380952,-0.25615776
